Id,Weekly_Sales
7_4_2013-06-21,17279.058376128967
7_4_2013-06-28,18748.015732441538
7_4_2013-07-05,21597.543995981297
7_4_2013-07-12,19936.540824497202
7_4_2013-07-19,19845.298324632906
7_4_2013-07-26,19448.20721989211
7_5_2012-11-02,11588.930075758526
7_5_2012-11-09,15463.53134951798
7_5_2012-11-16,13515.534300683485
7_5_2012-11-23,50498.02034900788
7_5_2012-11-30,35488.31307900486
7_5_2012-12-07,18711.584284159606
7_5_2012-12-14,22906.0764880267
7_5_2012-12-21,42363.90402668837
7_5_2012-12-28,38994.8783369549
7_5_2013-01-04,19097.79036060659
7_5_2013-01-11,14007.359610349331
7_5_2013-01-18,13800.90312824386
7_5_2013-01-25,13683.641432384016
7_5_2013-02-01,13658.62159552224
7_5_2013-02-08,12838.668880587877
7_5_2013-02-15,15546.082712213982
7_5_2013-02-22,16179.024358656017
7_5_2013-03-01,14381.704388821216
7_5_2013-03-08,14746.547541029153
7_5_2013-03-15,14947.933287838583
7_5_2013-03-22,14883.989185379158
7_5_2013-03-29,14773.338710229933
7_5_2013-04-05,13770.869203916298
7_5_2013-04-12,10819.19493998755
7_5_2013-04-19,8975.643138287964
7_5_2013-04-26,8699.221506918935
7_5_2013-05-03,7972.477329495961
7_5_2013-05-10,7735.336116868595
7_5_2013-05-17,7460.499515227435
7_5_2013-05-24,8416.463956436039
7_5_2013-05-31,9208.859854165872
7_5_2013-06-07,11393.750840583523
7_5_2013-06-14,11456.585952216152
7_5_2013-06-21,10521.303209052263
7_5_2013-06-28,11407.131869795883
7_5_2013-07-05,12760.622056309874
7_5_2013-07-12,11050.242291427761
7_5_2013-07-19,10681.008891976406
7_5_2013-07-26,11103.289514262728
7_6_2012-11-02,3148.8691702132664
7_6_2012-11-09,3080.447104171917
7_6_2012-11-16,2443.168907648159
7_6_2012-11-23,15062.90965058465
7_6_2012-11-30,12162.947035701705
7_6_2012-12-07,4630.299186995353
7_6_2012-12-14,8910.011972002583
7_6_2012-12-21,14274.324745950707
7_6_2012-12-28,16169.548811221452
7_6_2013-01-04,5516.536715213879
7_6_2013-01-11,4401.98187975302
7_6_2013-01-18,4376.198351932053
7_6_2013-01-25,4361.582466413409
7_6_2013-02-01,4418.032271361773
7_6_2013-02-08,5323.958835404241
7_6_2013-02-15,6476.309298339568
7_6_2013-02-22,5547.178822588339
7_6_2013-03-01,4852.791022496948
7_6_2013-03-08,5654.21398218578
7_6_2013-03-15,6866.645378237324
7_6_2013-03-22,6106.299953380179
7_6_2013-03-29,5942.733541328066
7_6_2013-04-05,4914.090420953906
7_6_2013-04-12,4043.3584127923914
7_6_2013-04-19,4458.977694304725
7_6_2013-04-26,3659.9556159206486
7_6_2013-05-03,2841.9299629864568
7_6_2013-05-10,3268.125546743435
7_6_2013-05-17,4660.5189520671365
7_6_2013-05-24,4194.635533144389
7_6_2013-05-31,4024.996649045549
7_6_2013-06-07,3934.59024642819
7_6_2013-06-14,5198.763254959886
7_6_2013-06-21,6213.1273176189125
7_6_2013-06-28,5729.581402161903
7_6_2013-07-05,6536.179653443227
7_6_2013-07-12,5543.076819019148
7_6_2013-07-19,6240.997489993617
7_6_2013-07-26,6005.97760521945
7_7_2012-11-02,5719.293122690224
7_7_2012-11-09,6601.679828324503
7_7_2012-11-16,6924.15152142121
7_7_2012-11-23,29334.164375381984
7_7_2012-11-30,24956.29553320447
7_7_2012-12-07,14064.486409832543
7_7_2012-12-14,22626.66944743313
7_7_2012-12-21,39406.33695150798
7_7_2012-12-28,28064.641686374354
7_7_2013-01-04,9373.758757258334
7_7_2013-01-11,6648.164239388491
7_7_2013-01-18,7140.007932000795
7_7_2013-01-25,7139.099233512141
7_7_2013-02-01,7890.012890535798
7_7_2013-02-08,7484.989914003321
7_7_2013-02-15,8279.04016616463
7_7_2013-02-22,8843.829166892712
7_7_2013-03-01,7420.803908546122
7_7_2013-03-08,6446.51588159783
7_7_2013-03-15,9888.801055055954
7_7_2013-03-22,9297.21566363021
7_7_2013-03-29,10972.076174795624
7_7_2013-04-05,10312.637372956227
7_7_2013-04-12,10933.977344522928
7_7_2013-04-19,7144.827652922528
7_7_2013-04-26,8136.957067728905
7_7_2013-05-03,6583.33086201448
7_7_2013-05-10,6332.962405011447
7_7_2013-05-17,8168.455039743609
7_7_2013-05-24,9752.054790213022
7_7_2013-05-31,10883.644712173984
7_7_2013-06-07,12422.875284395917
7_7_2013-06-14,12778.214509567235
7_7_2013-06-21,13545.440552548745
7_7_2013-06-28,13333.844849741296
7_7_2013-07-05,17716.464795498923
7_7_2013-07-12,13882.09302686255
7_7_2013-07-19,13528.363457034518
7_7_2013-07-26,14426.34383631938
7_8_2012-11-02,14233.992944256479
7_8_2012-11-09,14313.702901746972
7_8_2012-11-16,14232.935835431514
7_8_2012-11-23,14841.77872683363
7_8_2012-11-30,14594.599348874071
7_8_2012-12-07,14452.13605869233
7_8_2012-12-14,14808.261416797583
7_8_2012-12-21,18035.586774654123
7_8_2012-12-28,14283.908886972977
7_8_2013-01-04,14498.52261321061
7_8_2013-01-11,14070.281780037414
7_8_2013-01-18,14066.623272523751
7_8_2013-01-25,14073.896532794673
7_8_2013-02-01,14369.39922998198
7_8_2013-02-08,13423.661487165722
7_8_2013-02-15,15088.356033061107
7_8_2013-02-22,13978.236097217967
7_8_2013-03-01,13691.895282738986
7_8_2013-03-08,13771.041491850665
7_8_2013-03-15,13234.421115292938
7_8_2013-03-22,13116.814685049456
7_8_2013-03-29,13338.611274984092
7_8_2013-04-05,14294.959709543142
7_8_2013-04-12,13083.222480837867
7_8_2013-04-19,13308.537764157507
7_8_2013-04-26,13423.286748380231
7_8_2013-05-03,13279.55320999047
7_8_2013-05-10,13020.49939361461
7_8_2013-05-17,12864.553301660615
7_8_2013-05-24,13825.268489321323
7_8_2013-05-31,13717.22564776495
7_8_2013-06-07,14084.99948905513
7_8_2013-06-14,14180.83658972352
7_8_2013-06-21,14282.033706416798
7_8_2013-06-28,14933.440304173957
7_8_2013-07-05,16103.722080604839
7_8_2013-07-12,15581.57224906567
7_8_2013-07-19,15534.083846826448
7_8_2013-07-26,15100.157351791962
7_9_2012-11-02,26696.170609800396
7_9_2012-11-09,14684.517781203764
7_9_2012-11-16,14365.859942231451
7_9_2012-11-23,22826.420087113795
7_9_2012-11-30,18835.291885409308
7_9_2012-12-07,16837.564925096205
7_9_2012-12-14,17769.915731709574
7_9_2012-12-21,24495.18534588853
7_9_2012-12-28,23734.51495827656
7_9_2013-01-04,18007.525329984954
7_9_2013-01-11,14982.233702618765
7_9_2013-01-18,15647.832592111921
7_9_2013-01-25,14344.655370201986
7_9_2013-02-01,14814.329747520118
7_9_2013-02-08,14728.611258601048
7_9_2013-02-15,15549.407158286609
7_9_2013-02-22,15377.283205461208
7_9_2013-03-01,15434.210749064387
7_9_2013-03-08,16329.012982810404
7_9_2013-03-15,18694.21957868967
7_9_2013-03-22,19208.64791444492
7_9_2013-03-29,21795.08112072063
7_9_2013-04-05,29933.015916323042
7_9_2013-04-12,29859.11647667176
7_9_2013-04-19,27316.232629851194
7_9_2013-04-26,29016.02021281702
7_9_2013-05-03,28985.62846037807
7_9_2013-05-10,26241.623474197633
7_9_2013-05-17,27095.685332951296
7_9_2013-05-24,35034.37081758879
7_9_2013-05-31,34042.45621126507
7_9_2013-06-07,42510.63755992705
7_9_2013-06-14,46817.11085991381
7_9_2013-06-21,49701.59578071057
7_9_2013-06-28,50416.04225035378
7_9_2013-07-05,64647.82921021276
7_9_2013-07-12,54641.56197415584
7_9_2013-07-19,50966.46288349102
7_9_2013-07-26,52037.37365082607
7_10_2012-11-02,24043.8274536048
7_10_2012-11-09,24623.115630066804
7_10_2012-11-16,23786.86342693611
7_10_2012-11-23,25214.790137854696
7_10_2012-11-30,25103.308256100787
7_10_2012-12-07,23748.996350185873
7_10_2012-12-14,23486.25713054147
7_10_2012-12-21,27065.28982131183
7_10_2012-12-28,25357.96945378339
7_10_2013-01-04,21490.52168108395
7_10_2013-01-11,22725.46624667483
7_10_2013-01-18,23255.053345642216
7_10_2013-01-25,21508.8875994284
7_10_2013-02-01,20968.275001905557
7_10_2013-02-08,20244.308649821007
7_10_2013-02-15,21926.191288894548
7_10_2013-02-22,20962.990648139075
7_10_2013-03-01,21267.754905505706
7_10_2013-03-08,19548.97070355333
7_10_2013-03-15,18790.38410130117
7_10_2013-03-22,18311.865411415583
7_10_2013-03-29,17848.012537645245
7_10_2013-04-05,18674.35471304233
7_10_2013-04-12,17614.69235568783
7_10_2013-04-19,16695.788707353895
7_10_2013-04-26,17756.660191746207
7_10_2013-05-03,16961.442792421196
7_10_2013-05-10,17268.128955679782
7_10_2013-05-17,16504.589708528594
7_10_2013-05-24,17371.433480964464
7_10_2013-05-31,17600.476881787912
7_10_2013-06-07,17984.2019578221
7_10_2013-06-14,18522.98999890181
7_10_2013-06-21,20240.072914651042
7_10_2013-06-28,20893.10058949571
7_10_2013-07-05,22438.20977715831
7_10_2013-07-12,21299.00067190321
7_10_2013-07-19,20417.97385059468
7_10_2013-07-26,20537.358488717637
7_11_2012-11-02,16113.607126031675
7_11_2012-11-09,20685.566980748546
7_11_2012-11-16,20072.316700009218
7_11_2012-11-23,23986.432400888745
7_11_2012-11-30,22612.112164749684
7_11_2012-12-07,23657.494720500825
7_11_2012-12-14,21475.196128782234
7_11_2012-12-21,22794.081427902966
7_11_2012-12-28,23505.882641927772
7_11_2013-01-04,20515.329422014485
7_11_2013-01-11,17989.69898002309
7_11_2013-01-18,17448.836879588973
7_11_2013-01-25,15236.369368158792
7_11_2013-02-01,17715.062493841266
7_11_2013-02-08,16625.013582403604
7_11_2013-02-15,13700.198208856624
7_11_2013-02-22,13676.132840067543
7_11_2013-03-01,12917.39894020862
7_11_2013-03-08,12904.053812523223
7_11_2013-03-15,12910.571615661243
7_11_2013-03-22,12252.176016809686
7_11_2013-03-29,12534.57259281018
7_11_2013-04-05,11694.41382711602
7_11_2013-04-12,11205.908454149716
7_11_2013-04-19,10620.372073760109
7_11_2013-04-26,11287.786479013837
7_11_2013-05-03,11621.835892047562
7_11_2013-05-10,11471.505753720197
7_11_2013-05-17,11215.356429124811
7_11_2013-05-24,12748.928831433472
7_11_2013-05-31,13435.125340677389
7_11_2013-06-07,15508.23159450703
7_11_2013-06-14,15015.540257170705
7_11_2013-06-21,15879.904178243101
7_11_2013-06-28,18564.102067590768
7_11_2013-07-05,20815.56399727212
7_11_2013-07-12,16372.613955421697
7_11_2013-07-19,15906.989554914788
7_11_2013-07-26,16496.52669251783
7_12_2012-11-02,4275.030048710821
7_12_2012-11-09,4455.842848816733
7_12_2012-11-16,4890.562963837452
7_12_2012-11-23,4546.1047257976115
7_12_2012-11-30,4241.2817804907345
7_12_2012-12-07,4610.887825760606
7_12_2012-12-14,4798.34303468293
7_12_2012-12-21,4079.6088062967256
7_12_2012-12-28,3515.728530636693
7_12_2013-01-04,3693.2358065122726
7_12_2013-01-11,3849.8206761721303
7_12_2013-01-18,3813.7607678081904
7_12_2013-01-25,3641.160412219363
7_12_2013-02-01,3631.5778524446123
7_12_2013-02-08,3195.4555111860327
7_12_2013-02-15,3865.2757722493643
7_12_2013-02-22,3860.513092986169
7_12_2013-03-01,3755.6012149366743
7_12_2013-03-08,4100.63758951364
7_12_2013-03-15,3852.0850472600223
7_12_2013-03-22,4327.403957620881
7_12_2013-03-29,5050.793077519187
7_12_2013-04-05,5229.426193440045
7_12_2013-04-12,6003.1406398712015
7_12_2013-04-19,5742.206088568232
7_12_2013-04-26,5909.423169282832
7_12_2013-05-03,5833.934206658073
7_12_2013-05-10,6126.498569677067
7_12_2013-05-17,6191.2515727226555
7_12_2013-05-24,7106.392352951061
7_12_2013-05-31,6982.694347531402
7_12_2013-06-07,8194.912021050732
7_12_2013-06-14,8074.409920343291
7_12_2013-06-21,7775.756683259035
7_12_2013-06-28,7512.196331230571
7_12_2013-07-05,8551.708475548383
7_12_2013-07-12,7907.874643884896
7_12_2013-07-19,7287.652146024111
7_12_2013-07-26,7392.098051935858
7_13_2012-11-02,14954.869365124114
7_13_2012-11-09,14505.475632772832
7_13_2012-11-16,14421.073594510599
7_13_2012-11-23,14590.096780263219
7_13_2012-11-30,13487.304792597484
7_13_2012-12-07,14796.052530899817
7_13_2012-12-14,15192.278438877966
7_13_2012-12-21,17100.74770638089
7_13_2012-12-28,16793.75674965951
7_13_2013-01-04,18684.772170368396
7_13_2013-01-11,15896.409493989835
7_13_2013-01-18,15901.37856116542
7_13_2013-01-25,14350.445093081751
7_13_2013-02-01,15205.327071428237
7_13_2013-02-08,14108.224832331885
7_13_2013-02-15,14752.352022357027
7_13_2013-02-22,14525.600552971517
7_13_2013-03-01,14969.551189601725
7_13_2013-03-08,15904.194850444354
7_13_2013-03-15,16501.851544952795
7_13_2013-03-22,15902.005464965634
7_13_2013-03-29,15466.278646141302
7_13_2013-04-05,14068.81776873894
7_13_2013-04-12,12993.535361354132
7_13_2013-04-19,13054.555622952385
7_13_2013-04-26,12511.673321553322
7_13_2013-05-03,12820.351194341478
7_13_2013-05-10,12337.398183139245
7_13_2013-05-17,12146.110788635166
7_13_2013-05-24,12654.543866200036
7_13_2013-05-31,12555.119841267171
7_13_2013-06-07,14943.409032185229
7_13_2013-06-14,14987.802798328246
7_13_2013-06-21,15551.575525455231
7_13_2013-06-28,16387.61895139163
7_13_2013-07-05,19753.827634178102
7_13_2013-07-12,18689.806547674023
7_13_2013-07-19,18887.684698214867
7_13_2013-07-26,18220.12988104357
7_14_2012-11-02,10045.138106725124
7_14_2012-11-09,11503.803668191378
7_14_2012-11-16,12026.381124510322
7_14_2012-11-23,24400.751552638878
7_14_2012-11-30,18425.68379709387
7_14_2012-12-07,11812.884811991582
7_14_2012-12-14,14026.5667564803
7_14_2012-12-21,21812.027360596294
7_14_2012-12-28,19701.442614950472
7_14_2013-01-04,13215.282472554925
7_14_2013-01-11,10589.68288639745
7_14_2013-01-18,9546.685471324057
7_14_2013-01-25,9840.105286193753
7_14_2013-02-01,9011.806224451459
7_14_2013-02-08,9215.954156393613
7_14_2013-02-15,9935.565036356275
7_14_2013-02-22,9731.275918679316
7_14_2013-03-01,9170.75703947223
7_14_2013-03-08,9350.746542231376
7_14_2013-03-15,10387.221082031625
7_14_2013-03-22,9735.607570793974
7_14_2013-03-29,8992.111683967858
7_14_2013-04-05,8474.180542896502
7_14_2013-04-12,8018.556091745828
7_14_2013-04-19,7170.60426323687
7_14_2013-04-26,7677.552867837016
7_14_2013-05-03,7816.92552239121
7_14_2013-05-10,7231.196998488967
7_14_2013-05-17,6682.26842100069
7_14_2013-05-24,7683.689342741534
7_14_2013-05-31,7775.449721710687
7_14_2013-06-07,9310.435566109933
7_14_2013-06-14,9043.4380209794
7_14_2013-06-21,10596.936720010755
7_14_2013-06-28,10560.542867021892
7_14_2013-07-05,12720.351284737815
7_14_2013-07-12,11433.027873242558
7_14_2013-07-19,11528.906654391803
7_14_2013-07-26,11273.678851083696
7_16_2012-11-02,6345.027713330757
7_16_2012-11-09,6063.729367452796
7_16_2012-11-16,5998.203587801589
7_16_2012-11-23,5658.306893578677
7_16_2012-11-30,5785.672507823872
7_16_2012-12-07,4494.749771504729
7_16_2012-12-14,3840.340814868703
7_16_2012-12-21,4459.467750421849
7_16_2012-12-28,4296.933887255919
7_16_2013-01-04,3814.721731300424
7_16_2013-01-11,3830.548251131904
7_16_2013-01-18,3986.0219608930147
7_16_2013-01-25,4321.5865356844615
7_16_2013-02-01,4406.68376791861
7_16_2013-02-08,4347.422028415583
7_16_2013-02-15,4642.141307152257
7_16_2013-02-22,5128.451666926609
7_16_2013-03-01,5674.685764802033
7_16_2013-03-08,5322.699818669907
7_16_2013-03-15,6805.085010910572
7_16_2013-03-22,6893.354132719179
7_16_2013-03-29,10879.660684640414
7_16_2013-04-05,12896.975057224688
7_16_2013-04-12,14728.845896970091
7_16_2013-04-19,12176.579481683775
7_16_2013-04-26,20690.33981558495
7_16_2013-05-03,22742.261953224457
7_16_2013-05-10,27032.714802482777
7_16_2013-05-17,31469.3930676079
7_16_2013-05-24,30410.411100914283
7_16_2013-05-31,32039.010827509897
7_16_2013-06-07,43334.914284887425
7_16_2013-06-14,42022.923584956145
7_16_2013-06-21,36822.30562656655
7_16_2013-06-28,35351.48004324655
7_16_2013-07-05,34982.32798648379
7_16_2013-07-12,24345.07371830518
7_16_2013-07-19,24183.65693520205
7_16_2013-07-26,22348.851031390313
7_17_2012-11-02,7151.032456583127
7_17_2012-11-09,7040.046917095178
7_17_2012-11-16,7509.473227064538
7_17_2012-11-23,9681.950794486025
7_17_2012-11-30,8085.831625651039
7_17_2012-12-07,8481.511468191127
7_17_2012-12-14,8564.409193112133
7_17_2012-12-21,11070.721000310976
7_17_2012-12-28,9065.852110750013
7_17_2013-01-04,6453.950810032001
7_17_2013-01-11,5685.702258351608
7_17_2013-01-18,5176.832321218754
7_17_2013-01-25,4859.409724243433
7_17_2013-02-01,4608.022980788869
7_17_2013-02-08,4773.253675140053
7_17_2013-02-15,5118.1268176607555
7_17_2013-02-22,5099.361623816783
7_17_2013-03-01,4735.675599093642
7_17_2013-03-08,5182.810484298825
7_17_2013-03-15,4813.800790226038
7_17_2013-03-22,5013.65886836427
7_17_2013-03-29,4200.783038953954
7_17_2013-04-05,3993.0167990111568
7_17_2013-04-12,3746.0724028577233
7_17_2013-04-19,3592.51608179696
7_17_2013-04-26,3678.372355584761
7_17_2013-05-03,3846.681835413786
7_17_2013-05-10,4113.254140000179
7_17_2013-05-17,4117.4957364598295
7_17_2013-05-24,4532.861221804938
7_17_2013-05-31,4606.1974129185
7_17_2013-06-07,5209.886255646176
7_17_2013-06-14,4558.977017522234
7_17_2013-06-21,4776.572966641514
7_17_2013-06-28,4893.947632086454
7_17_2013-07-05,5613.591917216181
7_17_2013-07-12,4887.774618152937
7_17_2013-07-19,5721.738254563943
7_17_2013-07-26,6080.093646953727
7_18_2012-11-02,8958.50121559624
7_18_2012-11-09,6682.686434039395
7_18_2012-11-16,8932.68608873622
7_18_2012-11-23,17737.891165751567
7_18_2012-11-30,11817.592354876682
7_18_2012-12-07,25413.68429064812
7_18_2012-12-14,22714.7712207455
7_18_2012-12-21,20961.042105433386
7_18_2012-12-28,12148.246110478922
7_18_2013-01-04,2347.8393938675795
7_18_2013-01-11,1372.0413797129895
7_18_2013-01-18,889.521309550609
7_18_2013-01-25,525.1371688535744
7_18_2013-02-01,745.6399159417829
7_18_2013-02-08,1334.8068554517445
7_18_2013-02-15,3153.5149226717376
7_18_2013-02-22,386.95895610815296
7_18_2013-03-01,211.865350946028
7_18_2013-03-08,223.42574251902238
7_18_2013-03-15,226.70026141645803
7_18_2013-03-22,393.9210249991809
7_18_2013-03-29,510.856454090311
7_18_2013-04-05,1278.5384155301872
7_18_2013-04-12,483.71580399080017
7_18_2013-04-26,204.75828165838016
7_18_2013-05-10,18.175306719974742
7_18_2013-05-17,17.593940070468534
7_18_2013-06-07,38.766168318197515
7_19_2012-12-14,149.3194654726376
7_19_2013-04-26,549.4123146986519
7_19_2013-05-03,549.3467074866796
7_19_2013-05-10,500.9720275910852
7_19_2013-05-17,541.3902225801787
7_19_2013-05-24,498.61900495961595
7_19_2013-05-31,564.055785243148
7_19_2013-06-07,535.6198419506682
7_19_2013-06-14,551.0215366487496
7_19_2013-06-21,536.3387306619459
7_19_2013-06-28,596.1273563241086
7_19_2013-07-05,631.945710737062
7_19_2013-07-12,661.30446970562
7_19_2013-07-19,590.8846246769983
7_19_2013-07-26,662.9478142796706
7_20_2012-11-02,3845.4880865448195
7_20_2012-11-09,3498.005317138981
7_20_2012-11-16,3355.5865411293353
7_20_2012-11-23,4687.406150709351
7_20_2012-11-30,3781.267271108537
7_20_2012-12-07,3294.136468292115
7_20_2012-12-14,3270.594576942268
7_20_2012-12-21,3758.1568689918413
7_20_2012-12-28,4277.554007046988
7_20_2013-01-04,3875.793197122999
7_20_2013-01-11,3336.437485143604
7_20_2013-01-18,2883.638745086163
7_20_2013-01-25,3143.851712475346
7_20_2013-02-01,3149.0831210638244
7_20_2013-02-08,3259.2802433119723
7_20_2013-02-15,2859.012792662573
7_20_2013-02-22,3015.379334486255
7_20_2013-03-01,3214.4729438285704
7_20_2013-03-08,3833.1000412853045
7_20_2013-03-15,3743.211099844333
7_20_2013-03-22,3172.9993669870437
7_20_2013-03-29,2789.1515675421315
7_20_2013-04-05,2818.492536910442
7_20_2013-04-12,2680.224440120972
7_20_2013-04-19,2169.2314718718676
7_20_2013-04-26,2349.0532508403044
7_20_2013-05-03,3081.0049913760777
7_20_2013-05-10,2750.8611076104435
7_20_2013-05-17,2368.702054253272
7_20_2013-05-24,2650.1562191197077
