listing_id,high,medium,low
7218095,0.05,0.58,0.37
7163622,0.23,0.18,0.59
7165927,0.0,1.0,0.0
7192226,0.18,0.18,0.64
7212810,0.03,0.92,0.05
7209611,0.0,0.95,0.05
7173031,0.0,0.98,0.02
7158617,0.09,0.47,0.44
7226873,0.0,0.94,0.06
7144369,0.02,0.8,0.18
7213024,0.01,0.96,0.03
7129766,0.02,0.72,0.26
7228021,0.1,0.54,0.36
7210202,0.0,0.9,0.1
7184887,0.47,0.19,0.34
7110916,0.0,0.82,0.18
7109148,0.02,0.92,0.06
7170043,0.05,0.34,0.61
7195130,0.02,0.66,0.32
7194526,0.0,0.95,0.05
7223053,0.0,0.97,0.03
7172009,0.05,0.51,0.44
7141533,0.01,0.9,0.09
7206908,0.0,0.95,0.05
7137201,0.01,0.8,0.19
7188597,0.0,0.72,0.28
7216711,0.08,0.61,0.31
7127625,0.02,0.59,0.39
7140423,0.0,0.85,0.15
7178897,0.39,0.3,0.31
7178725,0.23,0.45,0.32
7147937,0.0,0.99,0.01
7177462,0.06,0.43,0.51
7121435,0.65,0.04,0.31
7172515,0.1,0.63,0.27
7200415,0.29,0.33,0.38
7206307,0.03,0.96,0.01
7196039,0.05,0.77,0.18
7107804,0.06,0.87,0.07
7125602,0.03,0.83,0.14
7180347,0.0,0.94,0.06
7165452,0.07,0.87,0.06
7135509,0.01,0.56,0.43
7131009,0.07,0.76,0.17
7198533,0.12,0.71,0.17
7118208,0.0,1.0,0.0
7147979,0.16,0.68,0.16
7166078,0.0,0.9,0.1
7110516,0.11,0.59,0.3
7107842,0.02,0.94,0.04
7228502,0.16,0.24,0.6
7126847,0.79,0.03,0.18
7196041,0.01,0.66,0.33
7220456,0.02,0.83,0.15
7099288,0.0,0.8,0.2
7148266,0.1,0.34,0.56
7154189,0.21,0.57,0.22
7205187,0.02,0.94,0.04
7177923,0.12,0.54,0.34
7234142,0.0,0.9,0.1
7093595,0.13,0.48,0.39
7177538,0.01,0.23,0.76
7154479,0.0,0.25,0.75
7163574,0.01,0.85,0.14
7122241,0.02,0.77,0.21
7163158,0.01,0.74,0.25
7201680,0.0,0.59,0.41
7168408,0.14,0.26,0.6
7164063,0.0,0.89,0.11
7178619,0.58,0.17,0.25
7144296,0.0,0.91,0.09
7140090,0.07,0.66,0.27
7163290,0.0,0.99,0.01
7195595,0.0,1.0,0.0
7088241,0.0,1.0,0.0
7201650,0.01,0.95,0.04
7195469,0.0,0.99,0.01
7092194,0.04,0.44,0.52
7205463,0.0,0.43,0.57
7176663,0.01,0.88,0.11
7190796,0.0,0.86,0.14
7169104,0.0,0.89,0.11
7199547,0.0,0.97,0.03
7096777,0.0,0.83,0.17
7106221,0.0,0.99,0.01
7129134,0.06,0.31,0.63
7229398,0.01,0.94,0.05
7136687,0.12,0.49,0.39
7186575,0.0,0.99,0.01
7110701,0.0,0.96,0.04
7165822,0.17,0.78,0.05
7178487,0.11,0.74,0.15
7188550,0.01,0.73,0.26
7092671,0.23,0.52,0.25
7114333,0.06,0.87,0.07
7219908,0.01,0.57,0.42
7122250,0.02,0.79,0.19
7089520,0.06,0.63,0.31
7212955,0.0,0.99,0.01
7174596,0.0,0.89,0.11
7232050,0.03,0.5,0.47
7200116,0.0,1.0,0.0
7226180,0.13,0.12,0.75
7108757,0.0,0.87,0.13
7230487,0.02,0.68,0.3
7110787,0.17,0.51,0.32
7094952,0.0,0.95,0.05
7094613,0.0,0.99,0.01
7178303,0.1,0.65,0.25
7194032,0.0,0.9,0.1
7171604,0.07,0.73,0.2
7140639,0.04,0.76,0.2
7137390,0.34,0.56,0.1
7142760,0.91,0.02,0.07
7128191,0.08,0.77,0.15
7161236,0.0,0.91,0.09
7229222,0.12,0.65,0.23
7099953,0.0,0.98,0.02
7208094,0.01,0.95,0.04
7194880,0.05,0.63,0.32
7230558,0.07,0.51,0.42
7113700,0.19,0.67,0.14
7189233,0.0,0.95,0.05
7142766,0.0,0.97,0.03
7149842,0.0,0.99,0.01
7172975,0.33,0.3,0.37
7154134,0.07,0.31,0.62
7164280,0.0,0.99,0.01
7150411,0.0,1.0,0.0
7131342,0.04,0.83,0.13
7204557,0.0,0.85,0.15
7134232,0.04,0.8,0.16
7223116,0.0,1.0,0.0
7132484,0.94,0.02,0.04
7125304,0.03,0.69,0.28
7222024,0.07,0.28,0.65
7198185,0.0,0.93,0.07
7113774,0.0,0.98,0.02
7219699,0.0,0.52,0.48
7135652,0.0,0.83,0.17
7219012,0.21,0.58,0.21
7211930,0.0,0.52,0.48
7172338,0.2,0.2,0.6
7097611,0.0,0.93,0.07
7224353,0.0,0.93,0.07
7128318,0.0,0.31,0.69
7203534,0.0,1.0,0.0
7110616,0.06,0.85,0.09
7200820,0.01,0.7,0.29
7088202,0.01,0.99,0.0
7206976,0.0,1.0,0.0
7150521,0.01,0.95,0.04
7141871,0.02,0.75,0.23
7087840,0.01,0.86,0.13
7100587,0.09,0.81,0.1
7093030,0.09,0.25,0.66
7103094,0.01,0.22,0.77
7094171,0.09,0.67,0.24
7108054,0.0,0.97,0.03
7092794,0.01,0.98,0.01
7197293,0.04,0.61,0.35
7213517,0.0,1.0,0.0
7201410,0.0,0.69,0.31
7207578,0.04,0.36,0.6
7232591,0.0,0.83,0.17
7182478,0.02,0.93,0.05
7115516,0.22,0.63,0.15
7221506,0.01,0.88,0.11
7186972,0.11,0.74,0.15
7206568,0.02,0.88,0.1
7140845,0.02,0.95,0.03
7226513,0.0,0.97,0.03
7165733,0.0,0.97,0.03
7140892,0.02,0.96,0.02
7211577,0.04,0.83,0.13
7099478,0.0,0.61,0.39
7104456,0.02,0.81,0.17
7102862,0.05,0.68,0.27
7185463,0.0,0.74,0.26
7178367,0.23,0.58,0.19
7113840,0.48,0.11,0.41
7207188,0.0,0.98,0.02
7162231,0.14,0.59,0.27
7163728,0.01,0.95,0.04
7189077,0.01,0.42,0.57
7217162,0.09,0.7,0.21
7103389,0.0,0.83,0.17
7231528,0.09,0.75,0.16
7100658,0.01,0.59,0.4
7209732,0.79,0.05,0.16
7125078,0.16,0.14,0.7
7114619,0.08,0.61,0.31
7214252,0.0,0.91,0.09
7139760,0.06,0.68,0.26
7231972,0.07,0.63,0.3
7190355,0.02,0.92,0.06
7100986,0.02,0.8,0.18
7151998,0.0,0.98,0.02
7144030,0.0,0.89,0.11
7150307,0.05,0.44,0.51
7591779,0.0,0.85,0.15
7208715,0.0,0.98,0.02
7170731,0.0,0.89,0.11
7198064,0.08,0.47,0.45
7196100,0.05,0.87,0.08
7112076,0.47,0.31,0.22
7184927,0.11,0.7,0.19
7091075,0.21,0.29,0.5
7117054,0.01,0.65,0.34
7113995,0.0,0.98,0.02
7190562,0.02,0.84,0.14
7191149,0.0,0.98,0.02
7095831,0.0,0.96,0.04
7212971,0.23,0.48,0.29
7176503,0.0,0.97,0.03
7141268,0.0,0.97,0.03
7211551,0.05,0.85,0.1
7167760,0.0,0.87,0.13
7202436,0.0,0.95,0.05
7159206,0.07,0.47,0.46
7112834,0.09,0.33,0.58
7150226,0.01,0.92,0.07
7101750,0.0,0.94,0.06
7191585,0.13,0.39,0.48
7134940,0.0,0.83,0.17
7216439,0.15,0.69,0.16
7176309,0.01,0.89,0.1
7114058,0.0,0.92,0.08
7194198,0.0,0.58,0.42
7174843,0.31,0.4,0.29
7139379,0.02,0.54,0.44
7173189,0.39,0.31,0.3
7157346,0.37,0.37,0.26
7215676,0.01,0.87,0.12
7167625,0.13,0.4,0.47
7212254,0.0,0.8,0.2
7093648,0.0,0.98,0.02
7186316,0.24,0.21,0.55
7128188,0.02,0.77,0.21
7097051,0.0,0.91,0.09
7099761,0.05,0.82,0.13
7099449,0.01,0.94,0.05
7155018,0.0,0.98,0.02
7105633,0.25,0.56,0.19
7104378,0.01,0.24,0.75
7111768,0.01,0.9,0.09
7112495,0.01,0.31,0.68
7092965,0.01,0.97,0.02
7109797,0.57,0.28,0.15
7108909,0.03,0.54,0.43
7231799,0.0,0.97,0.03
7187718,0.08,0.68,0.24
7181233,0.01,0.94,0.05
7164989,0.0,0.94,0.06
7172172,0.04,0.82,0.14
7159312,0.0,0.29,0.71
7111273,0.13,0.58,0.29
7155346,0.08,0.61,0.31
7231655,0.09,0.05,0.86
7222665,0.04,0.65,0.31
7191664,0.0,1.0,0.0
7182314,0.0,1.0,0.0
7097931,0.65,0.08,0.27
7126018,0.08,0.7,0.22
7140760,0.16,0.69,0.15
7228016,0.02,0.92,0.06
7136659,0.01,0.74,0.25
7094315,0.05,0.28,0.67
7217225,0.01,0.99,0.0
7189211,0.02,0.79,0.19
7155140,0.0,0.95,0.05
7162895,0.02,0.72,0.26
7137559,0.02,0.59,0.39
7119586,0.0,0.93,0.07
7097090,0.0,0.92,0.08
7212921,0.45,0.21,0.34
7139301,0.0,0.97,0.03
7189647,0.0,0.96,0.04
7125299,0.14,0.49,0.37
7154250,0.0,0.96,0.04
7189210,0.0,1.0,0.0
7088238,0.14,0.81,0.05
7178602,0.32,0.33,0.35
7118956,0.02,0.81,0.17
7181599,0.02,0.95,0.03
7175700,0.0,1.0,0.0
7122827,0.02,0.86,0.12
7206397,0.01,0.89,0.1
7133385,0.02,0.94,0.04
7133150,0.02,0.85,0.13
7129075,0.0,0.37,0.63
7105739,0.03,0.79,0.18
7113225,0.0,0.89,0.11
7218182,0.01,0.83,0.16
7116461,0.0,0.94,0.06
7111931,0.07,0.83,0.1
7128943,0.05,0.38,0.57
7187233,0.0,0.84,0.16
7110549,0.13,0.17,0.7
7149417,0.54,0.32,0.14
7156641,0.02,0.6,0.38
7148855,0.0,0.96,0.04
7191167,0.0,0.63,0.37
7224127,0.08,0.92,0.0
7223160,0.03,0.53,0.44
7165610,0.0,0.87,0.13
7226956,0.0,0.97,0.03
7170153,0.0,1.0,0.0
7153059,0.05,0.66,0.29
7117415,0.0,0.95,0.05
7158727,0.09,0.36,0.55
7115939,0.03,0.93,0.04
7179401,0.02,0.84,0.14
7095247,0.0,0.93,0.07
7109272,0.12,0.41,0.47
7201545,0.18,0.28,0.54
7158392,0.07,0.72,0.21
7109385,0.25,0.52,0.23
7137346,0.04,0.89,0.07
7190270,0.0,0.98,0.02
7170168,0.05,0.44,0.51
7193872,0.0,0.69,0.31
7166665,0.08,0.57,0.35
7160127,0.09,0.06,0.85
7145995,0.0,0.98,0.02
7194380,0.02,0.91,0.07
7227255,0.12,0.52,0.36
7228646,0.02,0.55,0.43
7229438,0.0,0.94,0.06
7177491,0.05,0.69,0.26
7174716,0.0,0.95,0.05
7111973,0.0,0.94,0.06
7195637,0.15,0.53,0.32
7148699,0.01,0.99,0.0
7187276,0.03,0.97,0.0
7158539,0.03,0.76,0.21
7152264,0.05,0.51,0.44
7203061,0.04,0.45,0.51
7108848,0.12,0.35,0.53
7092002,0.02,0.81,0.17
7100134,0.0,0.92,0.08
7100483,0.02,0.36,0.62
7110108,0.01,0.91,0.08
7151174,0.02,0.67,0.31
7218575,0.67,0.13,0.2
7164472,0.16,0.55,0.29
7137941,0.56,0.14,0.3
7128554,0.02,0.92,0.06
7217398,0.05,0.6,0.35
7107717,0.0,0.99,0.01
7196422,0.41,0.32,0.27
7224901,0.0,0.32,0.68
7222776,0.0,0.9,0.1
7183625,0.0,0.72,0.28
7147150,0.04,0.49,0.47
7185761,0.0,0.97,0.03
7099009,0.02,0.81,0.17
7144104,0.02,0.92,0.06
7132203,0.0,0.49,0.51
7113450,0.96,0.02,0.02
7169558,0.06,0.89,0.05
7148574,0.0,0.92,0.08
7104631,0.1,0.69,0.21
7150141,0.01,0.9,0.09
7125209,0.01,0.67,0.32
7155256,0.04,0.44,0.52
7124434,0.36,0.5,0.14
7154812,0.02,0.92,0.06
7221989,0.07,0.74,0.19
7214794,0.0,0.87,0.13
7120426,0.04,0.7,0.26
7122684,0.0,0.98,0.02
7096381,0.04,0.49,0.47
7174242,0.32,0.36,0.32
7093596,0.02,0.71,0.27
7196095,0.0,0.85,0.15
7120908,0.14,0.29,0.57
7120863,0.07,0.16,0.77
7160318,0.0,0.92,0.08
7131361,0.23,0.33,0.44
7223503,0.2,0.48,0.32
7192934,0.22,0.05,0.73
7187554,0.0,0.99,0.01
7233569,0.01,0.92,0.07
7115214,0.01,0.72,0.27
7193079,0.0,0.93,0.07
7223602,0.0,0.98,0.02
7146622,0.0,0.96,0.04
7123833,0.03,0.87,0.1
7188680,0.0,0.95,0.05
7181201,0.04,0.55,0.41
7132429,0.77,0.16,0.07
7210718,0.26,0.66,0.08
7205407,0.11,0.24,0.65
7163254,0.0,0.85,0.15
7176754,0.0,0.96,0.04
7223547,0.05,0.85,0.1
7213983,0.0,1.0,0.0
7110883,0.01,0.93,0.06
7223311,0.0,0.72,0.28
7188828,0.04,0.79,0.17
7096837,0.01,0.67,0.32
7125644,0.0,0.64,0.36
7231873,0.0,0.98,0.02
7219415,0.05,0.12,0.83
7163905,0.0,0.99,0.01
7204207,0.0,0.86,0.14
7206956,0.04,0.92,0.04
7196518,0.0,0.83,0.17
7099363,0.0,0.89,0.11
7097502,0.03,0.91,0.06
7203020,0.0,0.9,0.1
7171376,0.01,0.92,0.07
7116235,0.02,0.77,0.21
7146617,0.02,0.82,0.16
7155984,0.0,0.77,0.23
7168953,0.0,0.98,0.02
7224914,0.13,0.64,0.23
7140931,0.0,1.0,0.0
7187096,0.0,0.81,0.19
7123781,0.09,0.58,0.33
7167302,0.0,0.94,0.06
7110502,0.05,0.28,0.67
7116163,0.07,0.63,0.3
7102509,0.27,0.58,0.15
7205451,0.0,0.99,0.01
7197801,0.03,0.67,0.3
7102403,0.0,0.53,0.47
7182695,0.01,0.92,0.07
7116940,0.45,0.11,0.44
7113676,0.03,0.62,0.35
7156631,0.25,0.34,0.41
7215778,0.06,0.77,0.17
7195095,0.01,0.54,0.45
7164305,0.0,0.99,0.01
7165450,0.44,0.26,0.3
7177070,0.03,0.84,0.13
7164711,0.0,0.98,0.02
7161865,0.05,0.29,0.66
7139430,0.3,0.46,0.24
7098573,0.0,1.0,0.0
7224365,0.15,0.77,0.08
7108916,0.02,0.87,0.11
7215770,0.01,0.97,0.02
7168803,0.0,0.96,0.04
7104850,0.02,0.76,0.22
7094439,0.07,0.36,0.57
7098681,0.09,0.79,0.12
7218527,0.06,0.66,0.28
7224261,0.0,0.92,0.08
7191099,0.44,0.32,0.24
7178175,0.0,0.92,0.08
7112846,0.29,0.62,0.09
7196597,0.1,0.88,0.02
7138001,0.04,0.06,0.9
7126156,0.03,0.75,0.22
7156604,0.03,0.68,0.29
7202735,0.02,0.88,0.1
7192488,0.0,0.96,0.04
7146155,0.07,0.79,0.14
7153733,0.0,0.97,0.03
7147220,0.03,0.94,0.03
7119636,0.2,0.21,0.59
7231159,0.33,0.53,0.14
7108177,0.39,0.34,0.27
7195685,0.02,0.89,0.09
7138667,0.08,0.51,0.41
7132558,0.15,0.03,0.82
7233350,0.05,0.65,0.3
7228802,0.68,0.21,0.11
7175020,0.04,0.91,0.05
7167074,0.02,0.77,0.21
7151744,0.91,0.05,0.04
7116630,0.01,0.95,0.04
7181819,0.07,0.62,0.31
7165681,0.04,0.61,0.35
7228804,0.04,0.76,0.2
7201407,0.02,0.59,0.39
7228483,0.05,0.76,0.19
7224727,0.03,0.68,0.29
7102656,0.27,0.47,0.26
7214069,0.21,0.42,0.37
7233358,0.03,0.53,0.44
7122946,0.01,0.91,0.08
7147944,0.03,0.92,0.05
7089616,0.0,0.99,0.01
7208571,0.0,0.99,0.01
7196708,0.0,0.96,0.04
7191383,0.04,0.94,0.02
7138453,0.0,1.0,0.0
7159713,0.05,0.77,0.18
7165583,0.4,0.17,0.43
7202494,0.01,0.98,0.01
7207655,0.0,0.9,0.1
7188739,0.02,0.64,0.34
7174256,0.38,0.33,0.29
7214963,0.02,0.92,0.06
7103658,0.01,0.69,0.3
7199141,0.12,0.73,0.15
7203140,0.01,0.82,0.17
7122819,0.0,0.97,0.03
7170051,0.01,0.44,0.55
7230449,0.06,0.37,0.57
7204125,0.03,0.86,0.11
7106737,0.02,0.66,0.32
7113992,0.11,0.37,0.52
7216168,0.01,0.71,0.28
7120211,0.01,0.88,0.11
7122242,0.05,0.78,0.17
7110946,0.02,0.49,0.49
7106183,0.06,0.78,0.16
7093029,0.01,0.91,0.08
7168153,0.15,0.51,0.34
7113466,0.02,0.8,0.18
7094187,0.05,0.93,0.02
7200905,0.05,0.14,0.81
7229754,0.06,0.73,0.21
7117352,0.03,0.89,0.08
7142145,0.18,0.54,0.28
7112307,0.01,0.85,0.14
7207624,0.0,0.82,0.18
7176012,0.17,0.69,0.14
7087787,0.0,0.99,0.01
7220912,0.01,0.89,0.1
7168107,0.0,0.97,0.03
7197837,0.03,0.76,0.21
7193402,0.0,0.94,0.06
7097156,0.02,0.9,0.08
7101040,0.37,0.33,0.3
7111891,0.0,0.74,0.26
7197419,0.2,0.27,0.53
7218960,0.0,0.97,0.03
7170080,0.01,0.93,0.06
7222458,0.72,0.06,0.22
7212227,0.0,0.81,0.19
7129726,0.09,0.45,0.46
7132526,0.01,0.45,0.54
7145541,0.06,0.62,0.32
7170780,0.05,0.16,0.79
7164401,0.0,0.99,0.01
7202082,0.01,0.94,0.05
7169088,0.0,0.7,0.3
7168142,0.24,0.32,0.44
7221012,0.08,0.67,0.25
7199646,0.0,0.9,0.1
7102707,0.02,0.9,0.08
7126292,0.05,0.85,0.1
7094108,0.05,0.77,0.18
7089207,0.0,0.64,0.36
7115132,0.06,0.88,0.06
7114161,0.16,0.55,0.29
7156532,0.0,1.0,0.0
7128472,0.0,0.97,0.03
7175978,0.03,0.73,0.24
7153370,0.0,0.76,0.24
7123949,0.1,0.53,0.37
7209174,0.03,0.72,0.25
7209883,0.03,0.8,0.17
7125286,0.0,0.96,0.04
7203565,0.04,0.83,0.13
7181749,0.0,0.98,0.02
7203424,0.01,0.75,0.24
7187839,0.11,0.36,0.53
7160163,0.28,0.44,0.28
7195029,0.01,0.94,0.05
7108984,0.0,0.96,0.04
7156584,0.0,0.98,0.02
7121238,0.03,0.52,0.45
7193476,0.02,0.83,0.15
7107230,0.0,0.76,0.24
7140829,0.0,0.91,0.09
7219463,0.16,0.27,0.57
7177716,0.0,0.74,0.26
7232842,0.02,0.8,0.18
7094788,0.02,0.85,0.13
7090886,0.0,0.94,0.06
7202301,0.01,0.89,0.1
7133931,0.0,0.85,0.15
7155207,0.11,0.56,0.33
7135132,0.21,0.07,0.72
7219729,0.04,0.37,0.59
7130211,0.01,0.81,0.18
7144210,0.27,0.23,0.5
7177350,0.13,0.6,0.27
7200416,0.41,0.28,0.31
7110351,0.03,0.68,0.29
7103674,0.02,0.63,0.35
7138122,0.24,0.39,0.37
7120985,0.12,0.29,0.59
7211093,0.0,0.97,0.03
7137474,0.11,0.32,0.57
7145378,0.6,0.11,0.29
7141687,0.0,0.87,0.13
7172328,0.01,0.97,0.02
7166257,0.0,0.93,0.07
7154125,0.0,0.94,0.06
7148061,0.02,0.96,0.02
7113071,0.0,0.7,0.3
7224939,0.0,0.95,0.05
7128600,0.17,0.26,0.57
7163680,0.0,0.95,0.05
7228892,0.01,0.95,0.04
7126405,0.01,0.88,0.11
7159295,0.04,0.55,0.41
7143093,0.32,0.18,0.5
7150293,0.14,0.79,0.07
7090862,0.02,0.52,0.46
7210818,0.0,1.0,0.0
7226390,0.0,0.48,0.52
7093478,0.0,1.0,0.0
7135761,0.01,0.82,0.17
7152650,0.08,0.52,0.4
7204560,0.0,0.6,0.4
7591772,0.0,0.99,0.01
7189758,0.0,0.91,0.09
7125230,0.04,0.75,0.21
7197911,0.05,0.72,0.23
7097520,0.04,0.88,0.08
7214832,0.12,0.65,0.23
7104359,0.05,0.11,0.84
7160649,0.16,0.54,0.3
7227411,0.32,0.34,0.34
7116360,0.32,0.65,0.03
7172995,0.22,0.28,0.5
7097657,0.0,0.63,0.37
7439163,0.04,0.95,0.01
7107816,0.0,0.93,0.07
7125496,0.49,0.48,0.03
7225845,0.12,0.58,0.3
7165407,0.16,0.59,0.25
7168511,0.18,0.43,0.39
7127863,0.0,0.69,0.31
7233195,0.0,0.97,0.03
7193753,0.0,0.77,0.23
7208942,0.02,0.92,0.06
7207374,0.0,0.96,0.04
7143630,0.0,1.0,0.0
7125832,0.0,0.99,0.01
7144065,0.01,0.91,0.08
7168112,0.0,1.0,0.0
7136629,0.0,0.97,0.03
7110658,0.29,0.44,0.27
7135103,0.09,0.7,0.21
7139675,0.0,0.98,0.02
7136496,0.2,0.4,0.4
7205685,0.0,0.89,0.11
7142096,0.0,0.88,0.12
7107480,0.0,1.0,0.0
7230719,0.02,0.92,0.06
7181664,0.0,0.26,0.74
7221985,0.19,0.58,0.23
7130605,0.0,1.0,0.0
7226327,0.01,0.56,0.43
7202956,0.0,0.87,0.13
7214691,0.02,0.44,0.54
7169482,0.07,0.67,0.26
7138647,0.05,0.43,0.52
7153369,0.11,0.5,0.39
7113514,0.33,0.46,0.21
7217015,0.01,0.92,0.07
7131355,0.0,1.0,0.0
7191928,0.09,0.31,0.6
7158660,0.1,0.35,0.55
7152791,0.0,0.95,0.05
7091510,0.02,0.89,0.09
7203576,0.1,0.16,0.74
7200066,0.0,1.0,0.0
7163517,0.65,0.1,0.25
7232085,0.03,0.73,0.24
7147299,0.0,0.98,0.02
7186764,0.03,0.83,0.14
7118926,0.02,0.52,0.46
7187229,0.03,0.9,0.07
7150133,0.67,0.09,0.24
7120293,0.0,0.96,0.04
7143310,0.02,0.92,0.06
7092666,0.42,0.21,0.37
7170055,0.02,0.87,0.11
7177675,0.0,0.88,0.12
7171620,0.02,0.44,0.54
7211246,0.02,0.78,0.2
7226281,0.04,0.91,0.05
7206918,0.02,0.68,0.3
7125518,0.07,0.75,0.18
7187875,0.03,0.96,0.01
7158579,0.05,0.64,0.31
7137973,0.47,0.15,0.38
7212056,0.2,0.59,0.21
7171317,0.35,0.2,0.45
7108550,0.04,0.66,0.3
7194508,0.0,0.99,0.01
7170191,0.11,0.33,0.56
7100962,0.25,0.32,0.43
7220412,0.01,0.62,0.37
7222921,0.02,0.86,0.12
7216876,0.01,0.77,0.22
7158378,0.01,0.93,0.06
7607538,0.02,0.66,0.32
7200272,0.01,0.99,0.0
7171693,0.02,0.87,0.11
7220620,0.0,0.97,0.03
7217722,0.03,0.95,0.02
7135070,0.0,0.95,0.05
7120989,0.0,0.51,0.49
7118551,0.0,0.92,0.08
7143346,0.01,0.9,0.09
7141314,0.99,0.0,0.01
7113797,0.39,0.41,0.2
7134273,0.0,1.0,0.0
7107806,0.0,0.93,0.07
7204706,0.0,1.0,0.0
7123896,0.05,0.88,0.07
7130617,0.03,0.4,0.57
7157759,0.0,0.77,0.23
7181492,0.04,0.8,0.16
7089928,0.12,0.83,0.05
7138285,0.0,0.94,0.06
7120868,0.04,0.72,0.24
7123737,0.0,0.49,0.51
7221468,0.05,0.71,0.24
7182731,0.14,0.52,0.34
7105154,0.15,0.66,0.19
7141802,0.02,0.78,0.2
7180560,0.0,0.98,0.02
7140531,0.05,0.71,0.24
7115727,0.0,1.0,0.0
7104370,0.02,0.72,0.26
7217941,0.0,0.98,0.02
7158827,0.03,0.73,0.24
7234143,0.01,0.82,0.17
7143997,0.01,0.96,0.03
7160116,0.01,0.6,0.39
7093226,0.36,0.4,0.24
7202874,0.0,0.99,0.01
7207110,0.0,0.96,0.04
7170026,0.06,0.74,0.2
7115829,0.08,0.83,0.09
7106631,0.2,0.77,0.03
7148252,0.0,0.98,0.02
7170250,0.21,0.39,0.4
7107224,0.1,0.63,0.27
7127691,0.02,0.89,0.09
7156458,0.05,0.34,0.61
7178089,0.01,0.82,0.17
7207751,0.08,0.72,0.2
7118411,0.01,0.71,0.28
7088245,0.05,0.82,0.13
7104500,0.02,0.64,0.34
7124179,0.07,0.72,0.21
7139541,0.01,0.33,0.66
7188300,0.01,0.91,0.08
7154437,0.02,0.3,0.68
7172896,0.36,0.52,0.12
7188465,0.12,0.42,0.46
7151700,0.0,0.99,0.01
7212231,0.02,0.69,0.29
7201557,0.01,0.89,0.1
7129552,0.11,0.61,0.28
7182375,0.05,0.8,0.15
7211693,0.02,0.59,0.39
7147394,0.0,0.96,0.04
7204198,0.0,0.99,0.01
7093129,0.07,0.85,0.08
7195513,0.09,0.21,0.7
7226147,0.42,0.24,0.34
7209535,0.02,0.61,0.37
7105068,0.05,0.6,0.35
7195193,0.01,0.46,0.53
7219888,0.0,0.99,0.01
7191214,0.04,0.17,0.79
7089346,0.05,0.68,0.27
7130295,0.03,0.75,0.22
7208006,0.0,0.88,0.12
7220676,0.04,0.77,0.19
7168463,0.0,0.96,0.04
7229121,0.0,0.97,0.03
7092133,0.02,0.42,0.56
7156285,0.01,0.9,0.09
7207285,0.0,0.9,0.1
7212384,0.08,0.74,0.18
7139165,0.26,0.45,0.29
7199889,0.1,0.81,0.09
7200477,0.0,0.9,0.1
7102267,0.17,0.43,0.4
7185522,0.02,0.81,0.17
7209465,0.85,0.11,0.04
7220905,0.21,0.36,0.43
7168028,0.03,0.95,0.02
7091374,0.02,0.54,0.44
7134615,0.08,0.6,0.32
7213410,0.01,0.97,0.02
7167882,0.06,0.86,0.08
7136503,0.02,0.56,0.42
7166849,0.68,0.07,0.25
7233356,0.0,0.97,0.03
7134563,0.48,0.15,0.37
7681100,0.07,0.88,0.05
7221792,0.44,0.29,0.27
7163121,0.16,0.64,0.2
7233565,0.01,0.9,0.09
7120242,0.17,0.44,0.39
7125759,0.01,0.58,0.41
7186859,0.06,0.84,0.1
7170518,0.06,0.9,0.04
7126914,0.55,0.23,0.22
7155758,0.24,0.11,0.65
7116582,0.58,0.14,0.28
7190890,0.05,0.91,0.04
7110746,0.01,0.99,0.0
7223189,0.01,0.76,0.23
7146602,0.85,0.03,0.12
7190778,0.4,0.35,0.25
7224230,0.06,0.26,0.68
7217333,0.55,0.12,0.33
7202091,0.02,0.87,0.11
7206395,0.09,0.38,0.53
7155983,0.0,0.9,0.1
7090233,0.1,0.52,0.38
7133763,0.01,0.79,0.2
7200012,0.01,0.89,0.1
7105863,0.01,0.92,0.07
7166681,0.36,0.21,0.43
7139610,0.0,0.77,0.23
7098642,0.01,0.74,0.25
7200146,0.0,0.99,0.01
7166120,0.11,0.43,0.46
7115458,0.23,0.51,0.26
7177112,0.0,0.91,0.09
7173930,0.11,0.36,0.53
7119280,0.06,0.32,0.62
7158875,0.0,0.62,0.38
7207314,0.55,0.07,0.38
7109009,0.03,0.25,0.72
7099095,0.02,0.77,0.21
7131955,0.07,0.53,0.4
7130907,0.0,0.89,0.11
7152161,0.06,0.71,0.23
7113753,0.48,0.5,0.02
7138559,0.14,0.35,0.51
7119047,0.03,0.48,0.49
7140382,0.0,0.86,0.14
7113320,0.19,0.78,0.03
7232558,0.07,0.78,0.15
7093525,0.07,0.51,0.42
7106731,0.0,1.0,0.0
7109007,0.12,0.1,0.78
7222885,0.0,0.63,0.37
7172939,0.01,0.84,0.15
7211136,0.05,0.66,0.29
7103380,0.0,0.95,0.05
7154028,0.1,0.62,0.28
7142158,0.07,0.84,0.09
7195905,0.07,0.59,0.34
7210181,0.0,0.86,0.14
7205582,0.0,0.91,0.09
7126981,0.01,0.76,0.23
7100303,0.04,0.84,0.12
7232595,0.0,0.89,0.11
7093736,0.05,0.82,0.13
7108092,0.01,0.86,0.13
7142205,0.06,0.66,0.28
7108301,0.01,0.81,0.18
7199403,0.0,0.86,0.14
7191961,0.24,0.57,0.19
7130655,0.03,0.95,0.02
7165138,0.02,0.9,0.08
7220709,0.0,0.89,0.11
7150716,0.01,0.95,0.04
7184454,0.01,0.93,0.06
7177247,0.04,0.79,0.17
7154264,0.01,0.61,0.38
7230555,0.11,0.74,0.15
7188202,0.06,0.68,0.26
7201053,0.35,0.22,0.43
